TTC37	Autosomal recessive
KIAA0372	Autosomal recessive
ARSK	
RHOBTB3	
KIAA0878	
GLRX	
GRX	
ELL2	
PCSK1	Isolated cases
NEC1	Isolated cases
PC1	Isolated cases
PC3	Isolated cases
BMIQ12	Isolated cases
PCSK1	
NEC1	
PC1	
PC3	
BMIQ12	
CAST	Autosomal recessive
PLACK	Autosomal recessive
ERAP1	
ALAP	
ARTS1	
PILSAP	
KIAA0525	
ERAP2	
LRAP	
LNPEP	
LIX1	
RGMB	
DRAGON	
CHD1	
MGR8	
PST	
PST1	
SLCO4C1	
OATP4C1	
SLCO6A1	
GST	
PAM	
HISPPD1	
PPIP5K2	
VIP2	
KIAA0433	
C5orf30	
MDBS2	
FBXL17	
FBL17	
FBX13	
FBXO13	
RPS20A	
FER	
TYK3	
MAN2A1	
MANA2	
EOE2	Multifactorial
GLC1M	Autosomal dominant
SLC25A46	Autosomal recessive
HMSN6B	Autosomal recessive
TSLP	
WDR36	
TAWDRP	
GLC1G	
CAMK4	
STARD4	
C5orf13	
P311	
PTZ17	
EPB41L4A	
EPB41L4	
NBL4	
APC	
GS	
FPC	
BTPS2	
APC	Autosomal dominant
GS	Autosomal dominant
FPC	Autosomal dominant
BTPS2	Autosomal dominant
APC	Autosomal dominant
GS	Autosomal dominant
FPC	Autosomal dominant
BTPS2	Autosomal dominant
APC	
GS	
FPC	
BTPS2	
APC	Autosomal dominant
GS	Autosomal dominant
FPC	Autosomal dominant
BTPS2	Autosomal dominant
APC	Autosomal dominant
GS	Autosomal dominant
FPC	Autosomal dominant
BTPS2	Autosomal dominant
APC	
GS	
FPC	
BTPS2	
APC	
GS	
FPC	
BTPS2	
SRP19	
REEP5	
D5S346	
DP1	
C5orf18	
ZRSR1	
U2AF1RS1	
DCP2	
MCC	
TSSK1	
STK22D	
YTHDC2	
CAHL	
KCNN2	
SK2	
TRIM36	
RBCC728	
PGGT1B	
TIRP	
TRAM	
CDO1	
AP3S1	
CLAPS3	
SCZD1	Autosomal dominant
LVRN	
COMMD10	
SEMA6A	
DMXL1	
TNFAIP8	
SCCS2	
HSD17B4	Autosomal recessive
PRLTS1	Autosomal recessive
HSD17B4	Autosomal recessive
PRLTS1	Autosomal recessive
PRR16	
LARGEN	
FTMT	
SRFBP1	
P49	
LOX	
SNCAIP	
SNX2	
PPIC	
CEP120	Autosomal recessive
CCDC100	Autosomal recessive
SRTD13	Autosomal recessive
CSNK1G3	
ALDH7A1	Autosomal recessive
ATQ1	Autosomal recessive
EPD	Autosomal recessive
PDE	Autosomal recessive
RNUXA	
PHAX	
LMNB1	Autosomal dominant
ADLD	Autosomal dominant
3-Mar	
MEGF10	Autosomal recessive
KIAA1780	Autosomal recessive
EMARDD	Autosomal recessive
MEGF10	Autosomal recessive
KIAA1780	Autosomal recessive
EMARDD	Autosomal recessive
SLC12A2	
NKCC1	
FBN2	Autosomal dominant
CCA	Autosomal dominant
EOMD	Autosomal dominant
FBN2	Autosomal dominant
CCA	Autosomal dominant
EOMD	Autosomal dominant
ADAMTS19	
CHSY3	
CSS3	
HINT1	Autosomal recessive
PRKCNH1	Autosomal recessive
NMAN	Autosomal recessive
LYRM7	Autosomal recessive
MZM1L	Autosomal recessive
MC3DN8	Autosomal recessive
AITD2	
ATOD6	
CELIAC2	
DFNA52	Autosomal dominant
DFNA42	Autosomal dominant
DFNA54	Autosomal dominant
EOS	Autosomal dominant
IBD5	
IDDM18	
IGES	
PCDHA@	
PCDHB@	
PCDHG	
PDB4	Autosomal dominant
PFBI	Autosomal recessive
PSORS11	
RLS8	
SM1	Autosomal dominant
WSPAR	
lncTCF7	
RAPGEF6	
RAGEF2	
PDZGEF2	
FNIP1	
KIAA1961	
MEIKIN	
ACSL6	
FACL6	
ACS2	
ACSL6	
FACL6	
ACS2	
IL3	
CSF2	
GMCSF	
P4HA2	
RIL	Autosomal dominant
SLC22A4	
OCTN1	
SLC22A5	Autosomal recessive
OCTN2	Autosomal recessive
CDSP	Autosomal recessive
SCD	Autosomal recessive
IRF1	
MAR	
IRF1	
MAR	
IRF1	
MAR	
IRF1	
MAR	
IL5	
RAD50	
NBSLD	
IL13	
ALRH	
BHR1	
IL13	Autosomal dominant
ALRH	Autosomal dominant
BHR1	Autosomal dominant
IL4	
KIF3A	
SEPT8	
KIAA0202	
SHROOM1	
APXL2	
KIAA1960	
GDF9	
UQCRQ	Autosomal recessive
QPC	Autosomal recessive
MC3DN4	Autosomal recessive
LEAP2	
AFF4	Autosomal dominant
AF5Q31	Autosomal dominant
CHOPS	Autosomal dominant
HSPA4	
VDAC1	
TCF7	
SKP1	
SKP1A	
TCEB1L	
OCP2	
PPP2CA	
CDKL3	
NKIAMRE	
UBE2B	
RAD6B	
PHF15	
JADE2	
KIAA0239	
SAR1B	Autosomal recessive
CMRD	Autosomal recessive
SARA2	Autosomal recessive
ANDD	Autosomal recessive
SEC24A	
CAMLG	
PCBD2	
DCOH2	
DCOHM	
CATSPER3	
CACRC	
PITX1	Autosomal dominant
PTX1	Autosomal dominant
BFT	Autosomal dominant
POTX	Autosomal dominant
CCF	Autosomal dominant
LBNBG	Autosomal dominant
PITX1	Autosomal dominant
PTX1	Autosomal dominant
BFT	Autosomal dominant
POTX	Autosomal dominant
CCF	Autosomal dominant
LBNBG	Autosomal dominant
H2AFY	
MH2A1	
C5orf20	
DCNP1	
TIFAB	
NEUROG1	
NEUROD3	
CXCL14	
SCYB14	
BRAK	
SLC25A48	
IL9	
FBXL21	
FBL21	
FBXL3B	
FBL3B	
LECT2	
TGFBI	Autosomal dominant
CSD2	Autosomal dominant
CDGG1	Autosomal dominant
CSD	Autosomal dominant
BIGH3	Autosomal dominant
CDG2	Autosomal dominant
EBMD	Autosomal dominant
TGFBI	Autosomal dominant
CSD2	Autosomal dominant
CDGG1	Autosomal dominant
CSD	Autosomal dominant
BIGH3	Autosomal dominant
CDG2	Autosomal dominant
EBMD	Autosomal dominant
TGFBI	Autosomal dominant
CSD2	Autosomal dominant
CDGG1	Autosomal dominant
CSD	Autosomal dominant
BIGH3	Autosomal dominant
CDG2	Autosomal dominant
EBMD	Autosomal dominant
TGFBI	Autosomal dominant
CSD2	Autosomal dominant
CDGG1	Autosomal dominant
CSD	Autosomal dominant
BIGH3	Autosomal dominant
CDG2	Autosomal dominant
EBMD	Autosomal dominant
TGFBI	Autosomal dominant
CSD2	Autosomal dominant
CDGG1	Autosomal dominant
CSD	Autosomal dominant
BIGH3	Autosomal dominant
CDG2	Autosomal dominant
EBMD	Autosomal dominant
TGFBI	
CSD2	
CDGG1	
CSD	
BIGH3	
CDG2	
EBMD	
TGFBI	Autosomal dominant
CSD2	Autosomal dominant
CDGG1	Autosomal dominant
CSD	Autosomal dominant
BIGH3	Autosomal dominant
CDG2	Autosomal dominant
EBMD	Autosomal dominant
VTRNA2-1	
NC886	
CBL3	
VTRNA2	
MADH5	
SMAD5	
SPOCK	
KLHL3	Autosomal dominant; Autosomal recessive
PHA2D	Autosomal dominant; Autosomal recessive
HNRPA0	
NPY6R	
PP2	
MYOT	Autosomal dominant
TTOD	Autosomal dominant
MFM3	Autosomal dominant
MYOT	Autosomal dominant
TTOD	Autosomal dominant
MFM3	Autosomal dominant
MYOT	Autosomal dominant
TTOD	Autosomal dominant
MFM3	Autosomal dominant
PKD2L2	
WNT8A	
NME5	
NM23H5	
KIF20A	
RAB6KIFL	
CDC23	
APC8	
GFRA3	
CDC25C	
KDM3B	
C5orf7	
KIAA1082	
JMJD1B	
REEP2	Autosomal dominant; Autosomal recessive
C5orf19	Autosomal dominant; Autosomal recessive
SPG72	Autosomal dominant; Autosomal recessive
REEP2	Autosomal dominant; Autosomal recessive
C5orf19	Autosomal dominant; Autosomal recessive
SPG72	Autosomal dominant; Autosomal recessive
EGR1	
ETF1	
RF1	
ERF1	
HSPA9	
HSPA9B	
MOT2	
GRP75	
CTNNA1	
LRRTM2	
KIAA0416	
SIL1	Autosomal recessive
BAP	Autosomal recessive
MSS	Autosomal recessive
MATR3	Autosomal dominant
MPD2	Autosomal dominant
ALS21	Autosomal dominant
PAIP2	
PAIP2A	
SLC23A1	
SVCT1	
MZB1	
PACAP	
MGC29506	
ECSCR	
ECSM2	
ARIA	
TMEM173	Autosomal dominant
STING	Autosomal dominant
MPYS	Autosomal dominant
SAVI	Autosomal dominant
UBE2D2	
UBCH5B	
UBC4	
CXXC5	
NRG2	
HHT3	
ORW3	
PURA	Autosomal dominant
PUR1	Autosomal dominant
MRD31	Autosomal dominant
PFDN1	
HBEGF	
DTR	
DTSF	
HEGFL	
ANKHD1	
MASK	
KIAA1085	
VBARP	
SRA1	
APBB3	
FE65L2	
CD14	
NDUFA2	Mitochondrial; Autosomal recessive
IK	
RED	
DND1	
HARS	Autosomal dominant
USH3B	Autosomal dominant
CMT2W	Autosomal dominant
HARS	Autosomal recessive
USH3B	Autosomal recessive
CMT2W	Autosomal recessive
HARS2	Autosomal recessive
HARSL	Autosomal recessive
HARSR	Autosomal recessive
HO3	Autosomal recessive
PRLTS2	Autosomal recessive
VTRNA1-1	
HVG1	
VAULTRC1	
VTRNA1-2	
HVG2	
VAULTRC2	
VTRNA1-3	
HVG3	
VAULTRC3	
PCDHA1	
PCDHA2	
PCDHA3	
PCDHA4	
PCDHA5	
PCDHA6	
PCDHA7	
PCDHA8	
PCDHA9	
PCDHA10	
PCDHA11	
PCDHA12	
PCDHA13	
PCDHAC1	
PCDHAC2	
PCDHB1	
PCDHB2	
PCDHB3	
PCDHB4	
PCDHB5	
PCDHB6	
PCDHB7	
PCDHB8	
PCDHB16	
PCDHB9	
PCHB10	
PCDHB11	
PCDHB12	
PCDHB13	
PCDHB14	
PCDHB15	
SLC25A2	
ORNT2	
TAF7	
TAF2F	
TAFII55	
PCDHGA1	
PCDHGA2	
PCDHGA3	
PCDHGB1	
PCDHGA4	
PCDHGB2	
PCDHGA5	
PCDHGB3	
PCDHGA6	
PCDHGA7	
PCDHGB4	
PCDHGA8	
PCDHGB5	
PCDHGA9	
PCDHGB6	
PCDHGA10	
PCDHGB7	
PCDHGA11	
PCDHGA12	
PCDHGC3	
PCDHGC4	
PCDHGC5	
DIAPH1	Autosomal dominant
DFNA1	Autosomal dominant
LFHL1	Autosomal dominant
SCBMS	Autosomal dominant
DIAPH1	Autosomal recessive
DFNA1	Autosomal recessive
LFHL1	Autosomal recessive
SCBMS	Autosomal recessive
HDAC3	
RELL2	
CENTD3	
ARAP3	
PCDH1	
PC42	
KIAA0141	
DELE	
PCDH12	
VECAD2	
RNF14	
ARA54	
GNPDA1	
GNP1	
GNPI	
KIAA0060	
NDFIP1	
N4WBP5	
SPRY4	Autosomal dominant
HH17	Autosomal dominant
FGF1	
FGFA	
ARHGAP26	
GRAF	
NR3C1	Autosomal dominant
GCR	Autosomal dominant
GRL	Autosomal dominant
GCRST	Autosomal dominant
HLA-HB1	
YIPF5	
SMAP5	
YIP1A	
KCTD16	
KIAA1317	
GRXCR2	Autosomal recessive
DFNB101	Autosomal recessive
SH3RF2	
HEPP1	
LARS	Autosomal recessive
LFIS	Autosomal recessive
ILFS1	Autosomal recessive
POU4F3	Autosomal dominant
BRN3C	Autosomal dominant
TCERG1	
TAF2S	
CA150	
PPP2R2B	Autosomal dominant
DPYSL3	
ULIP	
DRP3	
JAKMIP2	
JAMIP2	
NECC1	
KIAA0555	
SPINK1	Autosomal dominant
PSTI	Autosomal dominant
PCTT	Autosomal dominant
TATI	Autosomal dominant
TCP	Autosomal dominant
SPINK1	Autosomal dominant; Autosomal recessive
PSTI	Autosomal dominant; Autosomal recessive
PCTT	Autosomal dominant; Autosomal recessive
TATI	Autosomal dominant; Autosomal recessive
TCP	Autosomal dominant; Autosomal recessive
SPINK1	Autosomal dominant; Autosomal recessive
PSTI	Autosomal dominant; Autosomal recessive
PCTT	Autosomal dominant; Autosomal recessive
TATI	Autosomal dominant; Autosomal recessive
TCP	Autosomal dominant; Autosomal recessive
SCGB3A2	Autosomal dominant
UGRP1	Autosomal dominant
SPINK5	Autosomal dominant
LEKTI	Autosomal dominant
SPINK5	Autosomal recessive
LEKTI	Autosomal recessive
SPINK6	
SPINK13	
SPINK9	
LEKTI2	
FBXO38	Autosomal dominant
FBX38	Autosomal dominant
MOKA	Autosomal dominant
HMN2D	Autosomal dominant
HTR4	
ADRB2	
ADRB2	Autosomal dominant
ADRB2	Multifactorial; Autosomal dominant; Autosomal recessive
SH3TC2	Autosomal recessive
KIAA1985	Autosomal recessive
MNMN	Autosomal recessive
SH3TC2	Autosomal dominant
KIAA1985	Autosomal dominant
MNMN	Autosomal dominant
AFAP1L1	
IL17B	
MIR143	
MIRN143	
MIR145	
MIRN145	
CSNK1A1	
PPARGC1B	Multifactorial; Autosomal dominant; Autosomal recessive
PGC1B	Multifactorial; Autosomal dominant; Autosomal recessive
PERC	Multifactorial; Autosomal dominant; Autosomal recessive
MIR378	
MIRN378	
PDE6A	
PDEA	
RP43	
SLC26A2	Autosomal recessive
DTD	Autosomal recessive
DTDST	Autosomal recessive
D5S1708	Autosomal recessive
EDM4	Autosomal recessive
SLC26A2	Autosomal recessive
DTD	Autosomal recessive
DTDST	Autosomal recessive
D5S1708	Autosomal recessive
EDM4	Autosomal recessive
SLC26A2	Autosomal recessive
DTD	Autosomal recessive
DTDST	Autosomal recessive
D5S1708	Autosomal recessive
EDM4	Autosomal recessive
SLC26A2	Autosomal recessive
DTD	Autosomal recessive
DTDST	Autosomal recessive
D5S1708	Autosomal recessive
EDM4	Autosomal recessive
SLC26A2	Autosomal recessive
DTD	Autosomal recessive
DTDST	Autosomal recessive
D5S1708	Autosomal recessive
EDM4	Autosomal recessive
SLC26A2	Autosomal recessive
DTD	Autosomal recessive
DTDST	Autosomal recessive
D5S1708	Autosomal recessive
EDM4	Autosomal recessive
RPS20B	
CSF1R	Autosomal dominant
FMS	Autosomal dominant
HDLS	Autosomal dominant
PDGFRB	Autosomal dominant
PDGFR	Autosomal dominant
IBGC4	Autosomal dominant
IMF1	Autosomal dominant
PENTT	Autosomal dominant
KOGS	Autosomal dominant
PDGFRB	Autosomal dominant
PDGFR	Autosomal dominant
IBGC4	Autosomal dominant
IMF1	Autosomal dominant
PENTT	Autosomal dominant
KOGS	Autosomal dominant
PDGFRB	Autosomal dominant
PDGFR	Autosomal dominant
IBGC4	Autosomal dominant
IMF1	Autosomal dominant
PENTT	Autosomal dominant
KOGS	Autosomal dominant
PDGFRB	Autosomal dominant
PDGFR	Autosomal dominant
IBGC4	Autosomal dominant
IMF1	Autosomal dominant
PENTT	Autosomal dominant
KOGS	Autosomal dominant
PDGFRB	Autosomal dominant
PDGFR	Autosomal dominant
IBGC4	Autosomal dominant
IMF1	Autosomal dominant
PENTT	Autosomal dominant
KOGS	Autosomal dominant
CDX1	
SLC6A7	
PROT	
CAMK2A	
KIAA0968	
CAMKA	
ARSI	
TCOF1	Autosomal dominant
MFD1	Autosomal dominant
TCS1	Autosomal dominant
FECD5	
FCD3	
CD74	
DHLAG	
RPS14	
EMTB	
NDST1	Autosomal recessive
HSST	Autosomal recessive
MRT46	Autosomal recessive
SYNPO	
MYOZ3	
FRP3	
RBM22	
DCTN4	
P62	
DYN4	
SMIM3	
NID67	
IRGM	
LRG47	
IFI1	
IBD19	
IRGM	
LRG47	
IFI1	
IBD19	
ZNF300	
GPX3	
TNIP1	
NAF1	
KIAA0113	
ANXA6	
CBP68	
GM2A	Autosomal recessive
SLC36A2	Autosomal dominant
PAT2	Autosomal dominant
SLC36A2	Autosomal recessive
PAT2	Autosomal recessive
SLC36A1	
LYAAT1	
PAT1	
FAT2	
MEGF1	
SPARC	Autosomal recessive
ON	Autosomal recessive
OI17	Autosomal recessive
ATOX1	
HAH1	
G3BP1	
G3BP	
GLRA1	Autosomal dominant; Autosomal recessive
STHE	Autosomal dominant; Autosomal recessive
HKPX1	Autosomal dominant; Autosomal recessive
NMUR2	
NMU2R	
FM4	
GRIA1	
GLUR1	
MFAP3	
GALNT10	
GalNAcT10	
SAP30L	
LARP1	
LARP	
KIAA0731	
CNOT8	
CALIF	
POP2	
GEMIN5	
MRPL22	
KIF4B	
SGCD	
SGD	
LGMD2F	
CMD1L	
SGCD	
SGD	
LGMD2F	
CMD1L	
TIMED4	
TIM4	
SMUCKLER	
HAVCR1	Autosomal dominant
HAVCR	Autosomal dominant
TIM3	
MED7	
CRSP9	
CRSP33	
ITK	Autosomal recessive
EMT	Autosomal recessive
LPFS1	Autosomal recessive
CYFIP2	
NIPAL4	Autosomal recessive
ICHYN	Autosomal recessive
ARCI6	Autosomal recessive
ADAM19	
MLTNB	
CLINT1	
EPN4	
EPNR	
KIAA0171	
EBF	
OLF1	
UBLCP1	
IL12B	
NKSF2	
IMD29	
ADRA1B	
TTC1	
TPR1	
FABP6	
ILLBP	
C5orf54	
ZBED8	
BUSTER3	
PTTG1	
EAP1	
TUTR1	
MIR146A	
MIRN146A	
NIDDM4	Autosomal dominant
GABRB2	
GABRA6	
GABRA1	Autosomal dominant
EJM5	Autosomal dominant
ECA4	Autosomal dominant
EIEE19	Autosomal dominant
GABRA1	
EJM5	
ECA4	
EIEE19	
GABRA1	
EJM5	
ECA4	
EIEE19	
GABRG2	Autosomal dominant
GEFSP3	Autosomal dominant
CAE2	Autosomal dominant
ECA2	Autosomal dominant
GABRG2	Autosomal dominant
GEFSP3	Autosomal dominant
CAE2	Autosomal dominant
ECA2	Autosomal dominant
GABRG2	Autosomal dominant
GEFSP3	Autosomal dominant
CAE2	Autosomal dominant
ECA2	Autosomal dominant
CCNG1	
HMMR	Autosomal dominant
TENM2	
ODZ2	
TNM2	
KIAA1127	
WWC1	
KIBRA	
KIAA0869	
MEMRYQTL	
RARS	Autosomal recessive
HLD9	Autosomal recessive
PANK3	
MIR103-1	
MIRN103-1	
SLIT3	
SLIL2	
MEGF5	
MIR218-2	
AMCN	Autosomal recessive
AMCN1	Autosomal recessive
CHR	
SPDL1	
CCDC99	
SPINDLY	
DOCK2	Autosomal recessive
IMD40	Autosomal recessive
FOXI1	Autosomal recessive
FKHL10	Autosomal recessive
FREAC6	Autosomal recessive
LCP2	
SLP76	
KCNMB1	Autosomal dominant
GABRP	
RANBP17	
USP12	
UBH1	
TLX3	
HOX11L2	
RNX	
NPM1	
FGF18	
FBXW11	
FBXW1B	
BTRC2	
BTRCP2	
STK10	
LOK	
UBTD2	
DCUBP	
MGC30022	
SH3PXD2B	Autosomal recessive
TKS4	Autosomal recessive
KIAA1295	Autosomal recessive
FTHS	Autosomal recessive
NEURL1B	
NEUR2	
DUSP1	
CL100	
PTPN10	
ATP6V0E	
ATP6H	
BNIP1	
NIP1	
NKX2-5	Autosomal dominant
NKX2E	Autosomal dominant
CSX	Autosomal dominant
CHNG5	Autosomal dominant
VSD3	Autosomal dominant
HLHS2	Autosomal dominant
NKX2-5	
NKX2E	
CSX	
CHNG5	
VSD3	
HLHS2	
NKX2-5	Autosomal dominant
NKX2E	Autosomal dominant
CSX	Autosomal dominant
CHNG5	Autosomal dominant
VSD3	Autosomal dominant
HLHS2	Autosomal dominant
NKX2-5	Autosomal dominant
NKX2E	Autosomal dominant
CSX	Autosomal dominant
CHNG5	Autosomal dominant
VSD3	Autosomal dominant
HLHS2	Autosomal dominant
NKX2-5	Autosomal dominant
NKX2E	Autosomal dominant
CSX	Autosomal dominant
CHNG5	Autosomal dominant
VSD3	Autosomal dominant
HLHS2	Autosomal dominant
NKX2-5	Autosomal dominant
NKX2E	Autosomal dominant
CSX	Autosomal dominant
CHNG5	Autosomal dominant
VSD3	Autosomal dominant
HLHS2	Autosomal dominant
MENOQ4	
STC2	
STCRP	
BOD1	
FAM44B	
CPEB4	
KIAA1673	
HMP19	
NSG2	
MSX2	
CRS2	
HOX8	
MSX2	Autosomal dominant
CRS2	Autosomal dominant
HOX8	Autosomal dominant
MSX2	Autosomal dominant
CRS2	Autosomal dominant
HOX8	Autosomal dominant
DRD1	
SFXN1	
CPLX2	
CPX2	
THOC3	
TEX1	
NOP15	
HSPC111	
CLTB	
GPRIN1	
GRIN1	
KIAA1893	
SNCB	Autosomal dominant
UNC5A	
UNC5H1	
HK3	
UIMC1	
RAP80	
FGFR4	
NSD1	Autosomal dominant
ARA267	Autosomal dominant
STO	Autosomal dominant
SOTOS1	Autosomal dominant
NSD1	Autosomal dominant
ARA267	Autosomal dominant
STO	Autosomal dominant
SOTOS1	Autosomal dominant
NSD1	Autosomal dominant
ARA267	Autosomal dominant
STO	Autosomal dominant
SOTOS1	Autosomal dominant
RAB24	
PRELID1	
PRELI	
PX19	
MXD3	
MAD3	
RGS14	
SLC34A1	Autosomal recessive
SLC17A2	Autosomal recessive
NPT2	Autosomal recessive
NPHLOP1	Autosomal recessive
FRTS2	Autosomal recessive
SLC34A1	Autosomal dominant
SLC17A2	Autosomal dominant
NPT2	Autosomal dominant
NPHLOP1	Autosomal dominant
FRTS2	Autosomal dominant
PFN3	
F12	Autosomal dominant
HAF	Autosomal dominant
HAE3	Autosomal dominant
F12	Autosomal recessive
HAF	Autosomal recessive
HAE3	Autosomal recessive
GRK6	
GPRK6	
DBN1	
PDLIM7	
ENIGMA	
DOK3	
DOKL	
DDX41	
ABS	
FAM193B	
IRIZIO	
KIAA1931	
B4GALT7	Autosomal recessive
XGALT1	Autosomal recessive
XGPT1	Autosomal recessive
EDSP1	Autosomal recessive
PROP1	Autosomal recessive
CPHD2	Autosomal recessive
NOLA2	Autosomal recessive
NHP2	Autosomal recessive
DKCB2	Autosomal recessive
PHYKPL	
AGXT2L2	
PHLU	
COL23A1	
CLK4	
TCF17	
KID1	
GRM6	Autosomal recessive
MGLUR6	Autosomal recessive
CSNB1B	Autosomal recessive
ADAMTS2	Autosomal recessive
NPI	Autosomal recessive
RUFY1	
HNRPH1	
CANX	
MAML1	
LTC4S	Autosomal recessive
MGAT4B	
SQSTM1	Autosomal dominant
P62	Autosomal dominant
PDB3	Autosomal dominant
FTDALS3	Autosomal dominant
SQSTM1	Autosomal dominant
P62	Autosomal dominant
PDB3	Autosomal dominant
FTDALS3	Autosomal dominant
MAPK9	
PRKM9	
JNK2	
GFPT2	
GFAT2	
CNOT6	
CCR4	
KIAA1194	
SCGB3A1	
HIN1	
FLT4	
VEGFR3	
PCL	
LMPH1A	
FLT4	Autosomal dominant
VEGFR3	Autosomal dominant
PCL	Autosomal dominant
LMPH1A	Autosomal dominant
MGAT1	
GLYT1	
ZFP62	
BTNL8	
BTN9.2	
BTNL3	
TRV-CAC1-2	
TRNAV2	
TRV2	
TRP-TGG3-5	
TRNAP3	
TRP3	
TRT-TGT6-1	
TRNAT1	
TRT1	
TRIM7	
GNIP	
TRV-AAC1-4	
TRNAV1	
TRV1	
TRK-CTT2-4	
TRNAK2	
TRK2	
TRIM41	
GNB2L1	
RACK1	
CLLS4	
CSCI	
DEL6pter	Isolated cases
C6DELpter	Isolated cases
INTLQ3	
LRSL	Isolated cases
PUJO	Autosomal dominant
DUSP22	
LMWDSP2	
MKPX	
VHX	
JKAP	
JSP1	
IRF4	
LSIRF	
SHEP8	
EXOC2	
SEC5L1	
SEC5	
HUS1B	
FOXQ1	
HFH1	
FOXF2	
FKHL6	
FREAC2	
FOXCUT	
LINC01379	
FOXC1	Autosomal dominant
FKHL7	Autosomal dominant
FREAC3	Autosomal dominant
IRID1	Autosomal dominant
RIEG3	Autosomal dominant
FOXC1	Autosomal dominant
FKHL7	Autosomal dominant
FREAC3	Autosomal dominant
IRID1	Autosomal dominant
RIEG3	Autosomal dominant
FOXC1	Autosomal dominant
FKHL7	Autosomal dominant
FREAC3	Autosomal dominant
IRID1	Autosomal dominant
RIEG3	Autosomal dominant
FOXC1	Autosomal dominant
FKHL7	Autosomal dominant
FREAC3	Autosomal dominant
IRID1	Autosomal dominant
RIEG3	Autosomal dominant
GMDS	
WRNIP1	
WHIP	
ELANH2	
EI	
PI9	
CAP3	
SERPINB9	
SERPINB6	
PI6	
PTI	
SPI3	
DFNB91	
NQO2	Autosomal dominant
NMOR2	Autosomal dominant
RIPK1	
RIP1	
RIP	
BPHL	
TUBB2A	Autosomal dominant
CDCBM5	Autosomal dominant
TUBB2B	Autosomal dominant
PMGYSA	Autosomal dominant
SLC22A23	
C6orf85	
FAM60B	
X5L	
PRPF4B	
PRP4	
ECI2	
PECI	
DRS1	
CDYL	
RPP40	
LYRM4	Autosomal recessive
ISD11	Autosomal recessive
C6orf149	Autosomal recessive
COXPD19	Autosomal recessive
FARS2	Autosomal recessive
FARS1	Autosomal recessive
COXPD14	Autosomal recessive
NRN1	
NRN	
F13A1	Autosomal recessive
F13A	Autosomal recessive
F13A1	
F13A	
F13A1	Autosomal dominant
F13A	Autosomal dominant
LY86	
MD1	
OFC1	Autosomal dominant
CL	Autosomal dominant
RREB1	
SSR1	
CTAG3	
CAGE1	
DSP	Autosomal dominant
KPPS2	Autosomal dominant
PPKS2	Autosomal dominant
DCWHKTA	Autosomal dominant
DSP	Autosomal recessive
KPPS2	Autosomal recessive
PPKS2	Autosomal recessive
DCWHKTA	Autosomal recessive
DSP	Autosomal dominant
KPPS2	Autosomal dominant
PPKS2	Autosomal dominant
DCWHKTA	Autosomal dominant
DSP	Autosomal recessive
KPPS2	Autosomal recessive
PPKS2	Autosomal recessive
DCWHKTA	Autosomal recessive
DSP	
KPPS2	
PPKS2	
DCWHKTA	
DSP	Autosomal recessive
KPPS2	Autosomal recessive
PPKS2	Autosomal recessive
DCWHKTA	Autosomal recessive
BMP6	
TXNDC5	
ERP46	
ENDOPDI	
HCC2	
BLOC1S5	
BLOS5	
MUTED	
EEF1E1	
SLC35B3	
PAPST2	
HULC	
OFCC1	
MRDS1	
TFAP2A	Autosomal dominant
AP2TF	Autosomal dominant
BOFS	Autosomal dominant
GCNT2	
Ii	
CTRCT13	
GCNT2	Autosomal dominant
Ii	Autosomal dominant
CTRCT13	Autosomal dominant
GCNT2	
Ii	
CTRCT13	
PAK1IP1	
PIP1	
TMEM14C	
MAK	Autosomal recessive
RP62	Autosomal recessive
GCM2	Autosomal dominant
GCMB	Autosomal dominant
SYCP2L	
C6orf177	
ELOVL2	
SSC2	
ERVFRD-1	
NEDD9	
HEF1	
CASL	
DFNA21	Autosomal dominant
C6orf105	
ADTRP	
HIVEP1	
ZNF40	
EDN1	Autosomal recessive
ARCND3	Autosomal recessive
QME	Autosomal recessive
HDLCQ7	Autosomal recessive
EDN1	Autosomal dominant
ARCND3	Autosomal dominant
QME	Autosomal dominant
HDLCQ7	Autosomal dominant
EDN1	
ARCND3	
QME	
HDLCQ7	
PHACTR1	
KIAA1733	
TBC1D7	Autosomal recessive
PIG51	Autosomal recessive
TBC7	Autosomal recessive
MGCPH	Autosomal recessive
ETM3	
SCAR3	Autosomal recessive
SCABD	Autosomal recessive
SCZD3	Autosomal dominant
SIRT5	
NOL7	
RANBP9	
RANBPM	
CD83	
HB15	
BL11	
ALPQTL3	
BWQTL4	
CIHL	
CMAHP	
CMAH	
NBLST4	
OTSC3	Autosomal dominant
JMJ	
DTNBP1	Autosomal recessive
HPS7	Autosomal recessive
DTNBP1	Autosomal dominant
HPS7	Autosomal dominant
MYLIP	
MIR	
GMPR	
GMPR1	
ATXN1	Autosomal dominant
ATX1	Autosomal dominant
SCA1	Autosomal dominant
NUP153	
KIF13A	
NHLRC1	Autosomal recessive
EPM2A	Autosomal recessive
EPM2B	Autosomal recessive
TPMT	Autosomal recessive
KDM1B	
LSD2	
AOF1	
DEK	
D6S231E	
ID4	
MBOAT1	
E2F3	
CDKAL1	Autosomal dominant
SOX4	
CASC15	
LINC00340	
NBAT1	
PRL	
NRSN1	
VMP	
DCDC2	Autosomal recessive
RU2	Autosomal recessive
KIAA1154	Autosomal recessive
NPHP19	Autosomal recessive
DFNB66	Autosomal recessive
