 MJD	 Autosomal dominant 
 SCA3	 Autosomal dominant 
PTCH2	 Autosomal dominant 
PTCH1	 Autosomal dominant 
 NBCCS	 Autosomal dominant 
 BCNS	 Autosomal dominant 
 HPE7	 Autosomal dominant 
SUFU	 Autosomal dominant 
 SUFUXL	 Autosomal dominant 
 SUFUH	 Autosomal dominant 
NOTCH1	 Autosomal dominant 
 TAN1	 Autosomal dominant 
 AOS5	 Autosomal dominant 
 AOVD1	 Autosomal dominant 
FGFR3	 None 
 ACH	 None 
HRAS	 None 
KRAS	 None 
 KRAS2	 None 
 RASK2	 None 
 NS	 None 
 CFC2	 None 
RB1	 None 
FOXL2	 Autosomal dominant 
 BPES	 Autosomal dominant 
 BPES1	 Autosomal dominant 
 PFRK	 Autosomal dominant 
 POF3	 Autosomal dominant 
FOXL2	 Autosomal dominant 
 BPES	 Autosomal dominant 
 BPES1	 Autosomal dominant 
 PFRK	 Autosomal dominant 
 POF3	 Autosomal dominant 
DARC	 Autosomal dominant 
 FY	 Autosomal dominant 
 GPD	 Autosomal dominant 
 WBCQ1	 Autosomal dominant 
GCNT2	 None 
 Ii	 None 
 CTRCT13	 None 
GCNT2	 None 
 Ii	 None 
 CTRCT13	 None 
KEL	 None 
SLC14A1	 None 
 JK	 None 
 UTE	 None 
 UT1	 None 
KLF1	 None 
 EKLF	 None 
 INLU	 None 
 HBFQTL6	 None 
 CDAN4	 None 
LU	 None 
 AU	 None 
 BCAM	 None 
LU	 None 
 AU	 None 
 BCAM	 None 
ICAM4	 None 
 CD242	 None 
 LW	 None 
B3GALT3	 None 
 GLCT3	 None 
 GLOB	 None 
A4GALT	 None 
 P1PK	 None 
A4GALT	 None 
 P1PK	 None 
A4GALT	 None 
 P1PK	 None 
ABCB6	 None 
 MTABC3	 None 
 MCOPCB7	 None 
 LAN	 None 
 DUH3	 None 
ERMAP	 None 
 SC	 None 
 RD	 None 
ERMAP	 None 
 SC	 None 
 RD	 None 
P4HB	 Autosomal dominant 
 PROHB	 Autosomal dominant 
 CLCRP1	 Autosomal dominant 
FLNB	 Autosomal dominant 
 SCT	 Autosomal dominant 
 AOI	 Autosomal dominant 
 LRS1	 Autosomal dominant 
IHH	 Autosomal dominant 
 BDA1	 Autosomal dominant 
BMPR1B	 Autosomal dominant 
 ALK6	 Autosomal dominant 
GDF5	 Autosomal dominant 
 CDMP1	 Autosomal dominant 
 SYNS2	 Autosomal dominant 
 OS5	 Autosomal dominant 
 BDA1C	 Autosomal dominant 
 SYM1B	 Autosomal dominant 
ROR2	 Autosomal dominant 
 BDB1	 Autosomal dominant 
 BDB	 Autosomal dominant 
 NTRKR2	 Autosomal dominant 
GDF5	 Autosomal dominant 
 CDMP1	 Autosomal dominant 
 SYNS2	 Autosomal dominant 
 OS5	 Autosomal dominant 
 BDA1C	 Autosomal dominant 
 SYM1B	 Autosomal dominant 
HOXD13	 Autosomal dominant 
 HOX4I	 Autosomal dominant 
 SPD	 Autosomal dominant 
 BDSD	 Autosomal dominant 
HOXD13	 Autosomal dominant 
 HOX4I	 Autosomal dominant 
 SPD	 Autosomal dominant 
 BDSD	 Autosomal dominant 
TRPV4	 Autosomal dominant 
 VROAC	 Autosomal dominant 
 HMSN2C	 Autosomal dominant 
 CMT2C	 Autosomal dominant 
 SPSMA	 Autosomal dominant 
 SSQTL1	 Autosomal dominant 
 SMAL	 Autosomal dominant 
 BCYM3	 Autosomal dominant 
EYA1	 Autosomal dominant 
 BOR	 Autosomal dominant 
 BOS1	 Autosomal dominant 
 OFC1	 Autosomal dominant 
EYA1	 Autosomal dominant 
 BOR	 Autosomal dominant 
 BOS1	 Autosomal dominant 
 OFC1	 Autosomal dominant 
SLC24A5	 Autosomal recessive 
 NCKX5	 Autosomal recessive 
 SHEP4	 Autosomal recessive 
 OCA6	 Autosomal recessive 
SLC24A5	 Autosomal recessive 
 NCKX5	 Autosomal recessive 
 SHEP4	 Autosomal recessive 
 OCA6	 Autosomal recessive 
KRT1	 Autosomal dominant 
 EPPK	 Autosomal dominant 
 NEPPK	 Autosomal dominant 
 EHK	 Autosomal dominant 
KRT10	 Autosomal dominant 
 EHK	 Autosomal dominant 
 BCIE	 Autosomal dominant 
 BIE	 Autosomal dominant 
SCN5A	 Autosomal dominant 
 LQT3	 Autosomal dominant 
 VF1	 Autosomal dominant 
 HB1	 Autosomal dominant 
 SSS1	 Autosomal dominant 
